client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
03350aa4d6bc224e6f519b1ae7b225b66707194de289781c3562ee73c406a2a3a5406f57467f686f1318cf76764572fca4d458f39d85038146ccf93abf9e9570	common_voice_fi_23795908.mp3	Sodassa ei lasketa yksittäisiä uhreja, jos se voitetaan.	1	0	fourties	male		fi	
03350aa4d6bc224e6f519b1ae7b225b66707194de289781c3562ee73c406a2a3a5406f57467f686f1318cf76764572fca4d458f39d85038146ccf93abf9e9570	common_voice_fi_23795912.mp3	Äänestäkäämme hänen tarkistuksestaan sellaisena kuin se on laadittu.	1	0	fourties	male		fi	
03350aa4d6bc224e6f519b1ae7b225b66707194de289781c3562ee73c406a2a3a5406f57467f686f1318cf76764572fca4d458f39d85038146ccf93abf9e9570	common_voice_fi_23795942.mp3	Vihdoin hän oli tehnyt vakavan virhearvion, jota minä voisin käyttää hyödyksi.	1	0	fourties	male		fi	
573cc73b8955c372133f0695b14e950acb3783669bac5086bd3cb870ad5421bd12cd038b6be0a39180cd9c1174238cce634227fcfb4cc1fd79ce0fe0f0b63cfc	common_voice_fi_23796466.mp3	Missä se on?	1	0	fourties	male		fi	
573cc73b8955c372133f0695b14e950acb3783669bac5086bd3cb870ad5421bd12cd038b6be0a39180cd9c1174238cce634227fcfb4cc1fd79ce0fe0f0b63cfc	common_voice_fi_23796468.mp3	Tällä hetkellä aivan, ja ijäksi?	1	0	fourties	male		fi	
573cc73b8955c372133f0695b14e950acb3783669bac5086bd3cb870ad5421bd12cd038b6be0a39180cd9c1174238cce634227fcfb4cc1fd79ce0fe0f0b63cfc	common_voice_fi_23796470.mp3	Mysteerimiehen matka	1	0	fourties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23800735.mp3	Patsas oli yllättävän raskas, sillä luolan pinta oli kalteva aivan väärään suuntaan.	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23800738.mp3	He luistelivat käsi kädessä mitään virkkamatta.	0	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23800739.mp3	Lapset katselevat yhä Saaraa.	1	1	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23800741.mp3	Tappiaiset olivat ahkeraa, mutta yksinkertaista väkeä.	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23800742.mp3	Ritva alkoi huutamaan täyttä kurkkua.	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23800745.mp3	Seinälle oli maalattu kuvia ja jotain kirjoitukselta muistuttavaa töherrystä.	1	1	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23800765.mp3	"""Me tarvitaa apujoukkoja!"""	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23800767.mp3	En nähnyt planeetalla mitään suuttimia, joista sade suihkuaisi planeetalle.	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23800772.mp3	Mesopotamialaisia, muka marjamatkoilla.	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23800773.mp3	“Mie oon Vanna”, nainen esittäytyi, “joo, ehkä apu ois tarpeen”.	0	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23800774.mp3	Nappasin kaukosäätimen käteeni ja aloin selailla elokuvatarjontaa.	0	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23800780.mp3	Irrotin turvavyön ja lähdin kävelemään ohjaamoa kohti.	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23800783.mp3	Niin kymmenisen minuuttia.	0	0	thirties	male		fi	
03350aa4d6bc224e6f519b1ae7b225b66707194de289781c3562ee73c406a2a3a5406f57467f686f1318cf76764572fca4d458f39d85038146ccf93abf9e9570	common_voice_fi_23803412.mp3	Haluamme poistaa kasvualustan terrorismilta Suomessa ja muualla maailmassa.	1	0	fourties	male		fi	
03350aa4d6bc224e6f519b1ae7b225b66707194de289781c3562ee73c406a2a3a5406f57467f686f1318cf76764572fca4d458f39d85038146ccf93abf9e9570	common_voice_fi_23803425.mp3	Äänestämme siksi sen mukaisesti.	1	1	fourties	male		fi	
03350aa4d6bc224e6f519b1ae7b225b66707194de289781c3562ee73c406a2a3a5406f57467f686f1318cf76764572fca4d458f39d85038146ccf93abf9e9570	common_voice_fi_23803435.mp3	Olin hänestä ylpeä.	1	0	fourties	male		fi	
03350aa4d6bc224e6f519b1ae7b225b66707194de289781c3562ee73c406a2a3a5406f57467f686f1318cf76764572fca4d458f39d85038146ccf93abf9e9570	common_voice_fi_23803441.mp3	Äänestin siksi päätöslauselmaesityksen puolesta.	1	0	fourties	male		fi	
03350aa4d6bc224e6f519b1ae7b225b66707194de289781c3562ee73c406a2a3a5406f57467f686f1318cf76764572fca4d458f39d85038146ccf93abf9e9570	common_voice_fi_23803446.mp3	Itsesäälissä rypemisen keskellä satuin kävelemään parranajokoneen terien ohi.	1	1	fourties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23804585.mp3	Maalaisilla oli myös toinen tärkeä rooli suunnitelmassa.	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23804593.mp3	Seinillä oli jotain elektroniikkasälää, jonka toiminnallisuus jäi minulle vain arvoitukseksi.	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23804594.mp3	Äänestän tyhjää, koska kaikkia kohtia ei ole vielä muotoiltu riittävän selkeästi.	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23804599.mp3	Tunti vierähti ja ympärillä hiljeni kaikki.	0	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23804612.mp3	Mutkitteleva tie piti kuskin kiireisenä.	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23804613.mp3	Helpostihan hän pääsikin.	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23804614.mp3	Oven takaa saapui kuin saapuikin varsinainen konkkaronkka:	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23804618.mp3	Hän nyökäyttelee päätänsä ja rypistelee kulmiaan.	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23804622.mp3	Viime kerrallahan hänestä oli tulla avaruusolioiden ruokaa, mutta onneksi kerkesin hätiin.	1	1	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23804624.mp3	Äänestin aidsin torjuntaa koskevan päätöslauselman puolesta.	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23804633.mp3	Jos ne nyt niitä kaikille antavat.	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23804636.mp3	Äänestin hänen koskemattomuutensa pidättämisen puolesta.	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23804643.mp3	Äänestäjämme odottavat tätä.	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23804647.mp3	Jopa joka viides mies on vielä kolmekymmentävuotiaana vailla peruskoulun jälkeistä tutkintoa.	1	0	thirties	male		fi	
03350aa4d6bc224e6f519b1ae7b225b66707194de289781c3562ee73c406a2a3a5406f57467f686f1318cf76764572fca4d458f39d85038146ccf93abf9e9570	common_voice_fi_23832562.mp3	Äänestän taiteilijoiden sosiaalista asemaa koskevan mietinnön puolesta.	1	1	fourties	male		fi	
03350aa4d6bc224e6f519b1ae7b225b66707194de289781c3562ee73c406a2a3a5406f57467f686f1318cf76764572fca4d458f39d85038146ccf93abf9e9570	common_voice_fi_23832571.mp3	Yliopistojen tuottama sivistyksellinen pääoma on se voima, jolla rakennamme myös yhteiskunnan hyvinvointia.	1	1	fourties	male		fi	
03350aa4d6bc224e6f519b1ae7b225b66707194de289781c3562ee73c406a2a3a5406f57467f686f1318cf76764572fca4d458f39d85038146ccf93abf9e9570	common_voice_fi_23832574.mp3	Jos tätä tuskaa ei voi poistaa, niin enkö voisi vain pistää kaikelle loppua?	1	0	fourties	male		fi	
03350aa4d6bc224e6f519b1ae7b225b66707194de289781c3562ee73c406a2a3a5406f57467f686f1318cf76764572fca4d458f39d85038146ccf93abf9e9570	common_voice_fi_23832592.mp3	Hän tuudittaa.	1	0	fourties	male		fi	
03350aa4d6bc224e6f519b1ae7b225b66707194de289781c3562ee73c406a2a3a5406f57467f686f1318cf76764572fca4d458f39d85038146ccf93abf9e9570	common_voice_fi_23832594.mp3	Siksi hän sitä asiaa tunnusteli.	1	0	fourties	male		fi	
a74267210352d9493d98a6871097e49672cf8d39cedba4da7e9b88ce555dad182ae8e30cc4c690d94127f8419e174f19e59e64f1aea1e07539650f9afb3668c7	common_voice_fi_23841391.mp3	"Hän tervehti minua iloisesti, ""tavallistaakko?"", hän tokaisi filaitokkiliksi."	1	1	fourties	male		fi	
a74267210352d9493d98a6871097e49672cf8d39cedba4da7e9b88ce555dad182ae8e30cc4c690d94127f8419e174f19e59e64f1aea1e07539650f9afb3668c7	common_voice_fi_23841393.mp3	Suositusta on perusteltua jatkaa, jotta altistusta lähikontakteille ja tartuntariskille voidaan vähentää.	1	0	fourties	male		fi	
ca3bdd096332fe6f03692ac418acf8eea341127186d4701ffd3bcf4f4ab596625518c39bf444167c754f8990795606c00e9cf9ad9cf2347d8dbc74463b5dfa5b	common_voice_fi_23874850.mp3	Helsingin yliopisto on kaksikielinen.	1	0				fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23945122.mp3	Tai teki ja kovasti, mutta oikeaa karkkia.	0	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23945125.mp3	Mutta olkoon, ajattelee Käkriäinen.	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23945127.mp3	Mutta eihän sille mitään voi, jos ruoka on vain niin herkullista.	0	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23945129.mp3	Äänestin päätöslauselman puolesta, koska siihen ei tehty mitään haitallisia muutoksia.	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23945141.mp3	Sen me olemme ansainneet!	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23945145.mp3	Hän kääntyy selin Maunoon.	0	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23945147.mp3	Syntyi taas äänettömyys.	0	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23945148.mp3	Huudosta ymmärsin lähinnä kieltomuodon ja Dinpenen nimen.	0	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23945152.mp3	Päätin siis suunnata juoksuni kohti laboratoriota.	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23945155.mp3	Ehkä hän piti koko asiaa vitsinä, mutta minulle se oli totista totta.	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23945156.mp3	Paarmatko niiden kimpussa hörrännevät?	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23945167.mp3	Kalevalan runot ovat kalevalaista runoutta eli ne on tehty kalevalaiseen runomittaan	0	1	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23945168.mp3	He nostavat jauhot veräjästä pihan puolelle.	0	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23945169.mp3	Nanna oli niin kaunis.	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23945170.mp3	Hän oli minusta hiukan vaitonainen noin johtajaksi, mutta en antanut sen haitata.	0	1	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23945177.mp3	Tänää tehdään nimittäin historiaa.”	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23945180.mp3	Mitäköhän hän mahtaa haikailla?	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23945183.mp3	Knut ei ollut koskaan tiennyt, miten syvä Ritvan viha oli.	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23945187.mp3	Onko riveihimme soluttautunut toisinajattelijoita?	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23945189.mp3	Siellä kuskimme olikin jo odottamassa meitä iloisesti täristen.	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23965152.mp3	Hän kierteli ja kaarteli.	0	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23965153.mp3	Emme sanoneet toisillemme sanaakaan, nyökkäsimme vain tervehtiäksemme.	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23965154.mp3	Äänestin näin kannattajien ja vastustajien lobbauksen jälkeen.	1	0	thirties	male		fi	
4eeeb22a3bbb52e5215593a09a845f0f8c496e0a7c498c6d1e9e5e0f8730f79bf16b2b30483dfcc771d430918f27e3ce8b546d068017302109c5c76ca75b0944	common_voice_fi_23965155.mp3	Ne lait kun sanelevat sen, millaiset lajit voivat selviytyä tällä planeetalla.	1	0	thirties	male		fi	
be29bfafed96c5a497ae55d3463bdb2368943edf9a9120aee85822f492a5e90fa8bd682c985c12d2b34d62c77709d2610626e937b8afabd4497adb61ea5b0d0b	common_voice_fi_23967499.mp3	Ja panee poliisit viinoistakin ahdistamaan.	0	0				fi	
be29bfafed96c5a497ae55d3463bdb2368943edf9a9120aee85822f492a5e90fa8bd682c985c12d2b34d62c77709d2610626e937b8afabd4497adb61ea5b0d0b	common_voice_fi_23967501.mp3	Arkin ilmalukko aukesi.	1	0				fi	
be29bfafed96c5a497ae55d3463bdb2368943edf9a9120aee85822f492a5e90fa8bd682c985c12d2b34d62c77709d2610626e937b8afabd4497adb61ea5b0d0b	common_voice_fi_23967503.mp3	Arvoisa puhemies, hyvät kollegani, pyydän teitä kiirehtimään!	1	0				fi	
be29bfafed96c5a497ae55d3463bdb2368943edf9a9120aee85822f492a5e90fa8bd682c985c12d2b34d62c77709d2610626e937b8afabd4497adb61ea5b0d0b	common_voice_fi_23967526.mp3	En halua ajaa autolla töihin.	1	0	fifties	male		fi	
be29bfafed96c5a497ae55d3463bdb2368943edf9a9120aee85822f492a5e90fa8bd682c985c12d2b34d62c77709d2610626e937b8afabd4497adb61ea5b0d0b	common_voice_fi_23967529.mp3	Olimmeko kenties ohjautuneet pois kurssilta kohti mustan aukon tapahtumahorisonttia?	1	0	fifties	male		fi	
be29bfafed96c5a497ae55d3463bdb2368943edf9a9120aee85822f492a5e90fa8bd682c985c12d2b34d62c77709d2610626e937b8afabd4497adb61ea5b0d0b	common_voice_fi_23967532.mp3	Turvallisten sosiaalisten kontaktien mahdollistamiseksi edistetään uusia käytäntöjä esimerkiksi hoivayksiköissä.	1	0	fifties	male		fi	
be29bfafed96c5a497ae55d3463bdb2368943edf9a9120aee85822f492a5e90fa8bd682c985c12d2b34d62c77709d2610626e937b8afabd4497adb61ea5b0d0b	common_voice_fi_23967533.mp3	Äänestin kuitenkin mietinnön puolesta.	0	1	fifties	male		fi	
be29bfafed96c5a497ae55d3463bdb2368943edf9a9120aee85822f492a5e90fa8bd682c985c12d2b34d62c77709d2610626e937b8afabd4497adb61ea5b0d0b	common_voice_fi_23967534.mp3	"""Väistäkää!"", Nancy kiljaisi aina niin neuvokkaana ja osoitti aseen meidän suuntaan."	1	1	fifties	male		fi	
be29bfafed96c5a497ae55d3463bdb2368943edf9a9120aee85822f492a5e90fa8bd682c985c12d2b34d62c77709d2610626e937b8afabd4497adb61ea5b0d0b	common_voice_fi_23967535.mp3	Äänestäjien kysymykset ja huomiot osuvat aivan naulan kantaan.	1	0	fifties	male		fi	
be29bfafed96c5a497ae55d3463bdb2368943edf9a9120aee85822f492a5e90fa8bd682c985c12d2b34d62c77709d2610626e937b8afabd4497adb61ea5b0d0b	common_voice_fi_23967536.mp3	Mutta ei tuli syttynyt vielä.	1	0	fifties	male		fi	
be29bfafed96c5a497ae55d3463bdb2368943edf9a9120aee85822f492a5e90fa8bd682c985c12d2b34d62c77709d2610626e937b8afabd4497adb61ea5b0d0b	common_voice_fi_23967537.mp3	Äänestimme näin ollen näitä kahta mietintöä vastaan.	1	0	fifties	male		fi	
be29bfafed96c5a497ae55d3463bdb2368943edf9a9120aee85822f492a5e90fa8bd682c985c12d2b34d62c77709d2610626e937b8afabd4497adb61ea5b0d0b	common_voice_fi_23967538.mp3	Uikuttaen se juoksee Topin haarojen väliin.	1	0	fifties	male		fi	
be29bfafed96c5a497ae55d3463bdb2368943edf9a9120aee85822f492a5e90fa8bd682c985c12d2b34d62c77709d2610626e937b8afabd4497adb61ea5b0d0b	common_voice_fi_23967539.mp3	Emme voi pysyä hiljaa tämän pian uhkaavan humanitaarisen katastrofin edessä.	0	0	fifties	male		fi	
be29bfafed96c5a497ae55d3463bdb2368943edf9a9120aee85822f492a5e90fa8bd682c985c12d2b34d62c77709d2610626e937b8afabd4497adb61ea5b0d0b	common_voice_fi_23967540.mp3	Kuvittelimme olevamme elämämme kunnossa arkissa, mutta toisin kävi.	0	0	fifties	male		fi	
be29bfafed96c5a497ae55d3463bdb2368943edf9a9120aee85822f492a5e90fa8bd682c985c12d2b34d62c77709d2610626e937b8afabd4497adb61ea5b0d0b	common_voice_fi_23967541.mp3	Samassa ovi avautui entisestään paljastaen hijabiin sonnustautuneen naisen, jonka kasvoilla oli epäileväinen ilme.	0	0	fifties	male		fi	
be29bfafed96c5a497ae55d3463bdb2368943edf9a9120aee85822f492a5e90fa8bd682c985c12d2b34d62c77709d2610626e937b8afabd4497adb61ea5b0d0b	common_voice_fi_23967542.mp3	Äänestämme tästä uudelleen.	0	0	fifties	male		fi	
